"name.player","id.player","team","id.team","is.active_player","seasons.played","year.from","year.to","name.last","name.first","display_first_last","code.player","city.team","name.team","stem.team","code.team","games_played_flag","url.player"
"Brian Davis",2293,NA,1,FALSE,0,1993,1993,"Davis"," Brian","Brian Davis","HISTADD_brian_davis",NA,NA,NA,NA,"Y","2293http://stats.nba.com/player/#!/"
"Charlie Davis",2294,NA,1,FALSE,8,1981,1989,"Davis"," Charlie","Charlie Davis","HISTADD_charlie_e_davis",NA,NA,NA,NA,"Y","2294http://stats.nba.com/player/#!/"
"Charlie Davis",2295,NA,1,FALSE,2,1971,1973,"Davis"," Charlie","Charlie Davis","HISTADD_charlie_davis",NA,NA,NA,NA,"Y","2295http://stats.nba.com/player/#!/"
"Dale Davis",4064,NA,1,FALSE,15,1991,2006,"Davis"," Dale","Dale Davis","dale_davis",NA,NA,NA,NA,"Y","4064http://stats.nba.com/player/#!/"
"Deyonta Davis",366,NA,1,FALSE,0,2016,2016,"Davis"," Deyonta","Deyonta Davis","deyonta_davis",NA,NA,NA,NA,"Y","366http://stats.nba.com/player/#!/"
"Double D Davis",2297,NA,1,FALSE,4,1972,1976,"Davis"," Double D","Double D Davis","HISTADD_doubled_davis",NA,NA,NA,NA,"Y","2297http://stats.nba.com/player/#!/"
"Ed Davis",906,"26 29",22,TRUE,6,2010,2016,"Davis"," Ed","Ed Davis","ed_davis",26,29,26,2,"Y","906http://stats.nba.com/player/#!/"
"Edward Davis",2298,NA,1,FALSE,4,1972,1976,"Davis"," Edward","Edward Davis","HISTADD_mickey_davis",NA,NA,NA,NA,"Y","2298http://stats.nba.com/player/#!/"
"Emanual Davis",103,NA,1,FALSE,6,1996,2002,"Davis"," Emanual","Emanual Davis","emanual_davis",NA,NA,NA,NA,"Y","103http://stats.nba.com/player/#!/"
"Glen Davis",725,NA,1,FALSE,7,2007,2014,"Davis"," Glen","Glen Davis","glen_davis",NA,NA,NA,NA,"Y","725http://stats.nba.com/player/#!/"
"Harry Davis",2299,NA,1,FALSE,1,1978,1979,"Davis"," Harry","Harry Davis","HISTADD_harry_davis",NA,NA,NA,NA,"Y","2299http://stats.nba.com/player/#!/"
"Hubert Davis",4085,NA,1,FALSE,11,1992,2003,"Davis"," Hubert","Hubert Davis","hubert_davis",NA,NA,NA,NA,"Y","4085http://stats.nba.com/player/#!/"
"James Davis",2300,NA,1,FALSE,0,1955,1955,"Davis"," James","James Davis","HISTADD_red_davis",NA,NA,NA,NA,"Y","2300http://stats.nba.com/player/#!/"
"Jim Davis",2301,NA,1,FALSE,7,1967,1974,"Davis"," Jim","Jim Davis","HISTADD_jim_davis",NA,NA,NA,NA,"Y","2301http://stats.nba.com/player/#!/"
"Johnny Davis",2302,NA,1,FALSE,9,1976,1985,"Davis"," Johnny","Johnny Davis","HISTADD_johnny_davis",NA,NA,NA,NA,"Y","2302http://stats.nba.com/player/#!/"
"Josh Davis",1569,NA,1,FALSE,8,2003,2011,"Davis"," Josh","Josh Davis","josh_davis",NA,NA,NA,NA,"Y","1569http://stats.nba.com/player/#!/"
"Mark Davis",1838,NA,1,FALSE,4,1995,1999,"Davis"," Mark","Mark Davis","HISTADD_mark_davis",NA,NA,NA,NA,"Y","1838http://stats.nba.com/player/#!/"
"Mark Davis",2303,NA,1,FALSE,0,1988,1988,"Davis"," Mark","Mark Davis","HISTADD_mark_g_davis",NA,NA,NA,NA,"Y","2303http://stats.nba.com/player/#!/"
"Mel Davis",2304,NA,1,FALSE,3,1973,1976,"Davis"," Mel","Mel Davis","HISTADD_mel_davis",NA,NA,NA,NA,"Y","2304http://stats.nba.com/player/#!/"
"Michael Davis",2305,NA,1,FALSE,0,1982,1982,"Davis"," Michael","Michael Davis","HISTADD_michael_davis",NA,NA,NA,NA,"Y","2305http://stats.nba.com/player/#!/"
"Mike Davis",2306,NA,1,FALSE,3,1969,1972,"Davis"," Mike","Mike Davis","HISTADD_mike_davis",NA,NA,NA,NA,"Y","2306http://stats.nba.com/player/#!/"
"Monti Davis",2296,NA,1,FALSE,0,1980,1980,"Davis"," Monti","Monti Davis","HISTADD_monti_davis",NA,NA,NA,NA,"Y","2296http://stats.nba.com/player/#!/"
"Paul Davis",646,NA,1,FALSE,3,2006,2009,"Davis"," Paul","Paul Davis","paul_davis",NA,NA,NA,NA,"Y","646http://stats.nba.com/player/#!/"
"Ralph Davis",2307,NA,1,FALSE,1,1960,1961,"Davis"," Ralph","Ralph Davis","HISTADD_ralph_davis",NA,NA,NA,NA,"Y","2307http://stats.nba.com/player/#!/"
"Ricky Davis",457,NA,1,FALSE,11,1998,2009,"Davis"," Ricky","Ricky Davis","ricky_davis",NA,NA,NA,NA,"Y","457http://stats.nba.com/player/#!/"
"Ron Davis",2309,NA,1,FALSE,5,1976,1981,"Davis"," Ron","Ron Davis","HISTADD_ron_davis",NA,NA,NA,NA,"Y","2309http://stats.nba.com/player/#!/"
"Terry Davis",1741,NA,1,FALSE,11,1989,2000,"Davis"," Terry","Terry Davis","HISTADD_terry_davis",NA,NA,NA,NA,"Y","1741http://stats.nba.com/player/#!/"
"Walt Davis",2310,NA,1,FALSE,4,1953,1957,"Davis"," Walt","Walt Davis","HISTADD_buddy_davis",NA,NA,NA,NA,"Y","2310http://stats.nba.com/player/#!/"
"Walter Davis",211,NA,1,FALSE,14,1977,1991,"Davis"," Walter","Walter Davis","HISTADD_walter_davis",NA,NA,NA,NA,"Y","211http://stats.nba.com/player/#!/"
"Andre Dawkins",1259,NA,1,FALSE,0,2014,2014,"Dawkins"," Andre","Andre Dawkins","andre_dawkins",NA,NA,NA,NA,"Y","1259http://stats.nba.com/player/#!/"
"Darryl Dawkins",2312,NA,1,FALSE,13,1975,1988,"Dawkins"," Darryl","Darryl Dawkins","HISTADD_darryl_dawkins",NA,NA,NA,NA,"Y","2312http://stats.nba.com/player/#!/"
"Johnny Dawkins",9,NA,1,FALSE,8,1986,1994,"Dawkins"," Johnny","Johnny Dawkins","HISTADD_johnny_dawkins",NA,NA,NA,NA,"Y","9http://stats.nba.com/player/#!/"
"Paul Dawkins",2313,NA,1,FALSE,0,1979,1979,"Dawkins"," Paul","Paul Dawkins","HISTADD_paul_dawkins",NA,NA,NA,NA,"Y","2313http://stats.nba.com/player/#!/"
"Branden Dawson",333,"14 7",11,TRUE,0,2015,2015,"Dawson"," Branden","Branden Dawson","branden_dawson",14,7,14,7,"Y","333http://stats.nba.com/player/#!/"
"Eric Dawson",753,NA,1,FALSE,0,2011,2011,"Dawson"," Eric","Eric Dawson","eric_dawson",NA,NA,NA,NA,"Y","753http://stats.nba.com/player/#!/"
"Tony Dawson",2314,NA,1,FALSE,4,1990,1994,"Dawson"," Tony","Tony Dawson","HISTADD_tony_dawson",NA,NA,NA,NA,"Y","2314http://stats.nba.com/player/#!/"
"Todd Day",107,NA,1,FALSE,8,1992,2000,"Day"," Todd","Todd Day","todd_day",NA,NA,NA,NA,"Y","107http://stats.nba.com/player/#!/"
"Austin Daye",835,NA,1,FALSE,5,2009,2014,"Daye"," Austin","Austin Daye","austin_daye",NA,NA,NA,NA,"Y","835http://stats.nba.com/player/#!/"
"Darren Daye",2315,NA,1,FALSE,4,1983,1987,"Daye"," Darren","Darren Daye","HISTADD_darren_daye",NA,NA,NA,NA,"Y","2315http://stats.nba.com/player/#!/"
"Nando De Colo",868,NA,1,FALSE,1,2012,2013,"De Colo"," Nando","Nando De Colo","nando_de_colo",NA,NA,NA,NA,"Y","868http://stats.nba.com/player/#!/"
"Dave Debusschere",2317,NA,1,FALSE,11,1962,1973,"DeBusschere"," Dave","Dave DeBusschere","HISTADD_dave_debusschere",NA,NA,NA,NA,"Y","2317http://stats.nba.com/player/#!/"
"Andrew Declercq",1821,NA,1,FALSE,9,1995,2004,"DeClercq"," Andrew","Andrew DeClercq","andrew_declercq",NA,NA,NA,NA,"Y","1821http://stats.nba.com/player/#!/"
"Nate Delong",2320,NA,1,FALSE,0,1951,1951,"DeLong"," Nate","Nate DeLong","HISTADD_nate_delong",NA,NA,NA,NA,"Y","2320http://stats.nba.com/player/#!/"
"Demar Derozan",829,"29 23",26,TRUE,7,2009,2016,"DeRozan"," DeMar","DeMar DeRozan","demar_derozan",29,23,29,23,"Y","829http://stats.nba.com/player/#!/"
"Hank Dezonie",2330,NA,1,FALSE,0,1950,1950,"DeZonie"," Hank","Hank DeZonie","HISTADD_hank_dezonie",NA,NA,NA,NA,"Y","2330http://stats.nba.com/player/#!/"
"Greg Deane",2316,NA,1,FALSE,0,1979,1979,"Deane"," Greg","Greg Deane","HISTADD_greg_deane",NA,NA,NA,NA,"Y","2316http://stats.nba.com/player/#!/"
"Dewayne Dedmon",1139,"23 16",18,TRUE,3,2013,2016,"Dedmon"," Dewayne","Dewayne Dedmon","dewayne_dedmon",23,16,23,16,"Y","1139http://stats.nba.com/player/#!/"
"Archie Dees",2318,NA,1,FALSE,3,1958,1961,"Dees"," Archie","Archie Dees","HISTADD_archie_dees",NA,NA,NA,NA,"Y","2318http://stats.nba.com/player/#!/"
"Terry Dehere",203,NA,1,FALSE,5,1993,1998,"Dehere"," Terry","Terry Dehere","HISTADD_terry_dehere",NA,NA,NA,NA,"Y","203http://stats.nba.com/player/#!/"
"Red Dehnert",2319,NA,1,FALSE,0,1946,1946,"Dehnert"," Red","Red Dehnert","HISTADD_red_dehnert",NA,NA,NA,NA,"Y","2319http://stats.nba.com/player/#!/"
"Bryce Dejean-Jones",345,NA,1,FALSE,0,2015,2015,"Dejean-Jones"," Bryce","Bryce Dejean-Jones","bryce_dejean-jones",NA,NA,NA,NA,"Y","345http://stats.nba.com/player/#!/"
"Sam Dekker",310,"12 24",10,TRUE,1,2015,2016,"Dekker"," Sam","Sam Dekker","Sam_Dekker",12,24,12,24,"Y","310http://stats.nba.com/player/#!/"
"Vinny Del Negro",1353,NA,1,FALSE,13,1988,2001,"Del Negro"," Vinny","Vinny Del Negro","HISTADD_vinny_del_negro",NA,NA,NA,NA,"Y","1353http://stats.nba.com/player/#!/"
"Malcolm Delaney",357,NA,1,FALSE,0,2016,2016,"Delaney"," Malcolm","Malcolm Delaney","malcolm_delaney",NA,NA,NA,NA,"Y","357http://stats.nba.com/player/#!/"
"Bison Dele",515,NA,1,FALSE,7,1991,1998,"Dele"," Bison","Bison Dele","HISTADD_bison_dele",NA,NA,NA,NA,"Y","515http://stats.nba.com/player/#!/"
"Carlos Delfino",1531,NA,1,FALSE,9,2004,2013,"Delfino"," Carlos","Carlos Delfino","carlos_delfino",NA,NA,NA,NA,"Y","1531http://stats.nba.com/player/#!/"
"Tony Delk",4114,NA,1,FALSE,9,1996,2005,"Delk"," Tony","Tony Delk","tony_delk",NA,NA,NA,NA,"Y","4114http://stats.nba.com/player/#!/"
"Matthew Dellavedova",1181,"7 5",4,TRUE,3,2013,2016,"Dellavedova"," Matthew","Matthew Dellavedova","matthew_dellavedova",7,5,7,5,"Y","1181http://stats.nba.com/player/#!/"
"Fennis Dembo",2321,NA,1,FALSE,0,1988,1988,"Dembo"," Fennis","Fennis Dembo","HISTADD_fennis_dembo",NA,NA,NA,NA,"Y","2321http://stats.nba.com/player/#!/"
"Larry Demic",2322,NA,1,FALSE,2,1979,1981,"Demic"," Larry","Larry Demic","HISTADD_larry_demic",NA,NA,NA,NA,"Y","2322http://stats.nba.com/player/#!/"
"Dell Demps",1858,NA,1,FALSE,3,1993,1996,"Demps"," Dell","Dell Demps","HISTADD_dell_demps",NA,NA,NA,NA,"Y","1858http://stats.nba.com/player/#!/"
"George Dempsey",2323,NA,1,FALSE,4,1954,1958,"Dempsey"," George","George Dempsey","HISTADD_george_dempsey",NA,NA,NA,NA,"Y","2323http://stats.nba.com/player/#!/"
"Luol Deng",1589,"17 10",13,TRUE,12,2004,2016,"Deng"," Luol","Luol Deng","luol_deng",17,10,17,10,"Y","1589http://stats.nba.com/player/#!/"
"Kenny Dennard",2324,NA,1,FALSE,2,1981,1983,"Dennard"," Kenny","Kenny Dennard","HISTADD_kenny_dennard",NA,NA,NA,NA,"Y","2324http://stats.nba.com/player/#!/"
"Blaine Denning",2325,NA,1,FALSE,0,1952,1952,"Denning"," Blaine","Blaine Denning","HISTADD_blaine_denning",NA,NA,NA,NA,"Y","2325http://stats.nba.com/player/#!/"
"Justin Dentmon",963,NA,1,FALSE,1,2011,2012,"Dentmon"," Justin","Justin Dentmon","justin_dentmon",NA,NA,NA,NA,"Y","963http://stats.nba.com/player/#!/"
"Randy Denton",2326,NA,1,FALSE,0,1976,1976,"Denton"," Randy","Randy Denton","HISTADD_randy_denton",NA,NA,NA,NA,"Y","2326http://stats.nba.com/player/#!/"
"Rod Derline",2327,NA,1,FALSE,1,1974,1975,"Derline"," Rod","Rod Derline","HISTADD_rod_derline",NA,NA,NA,NA,"Y","2327http://stats.nba.com/player/#!/"
"Dave Deutsch",2328,NA,1,FALSE,0,1966,1966,"Deutsch"," Dave","Dave Deutsch","HISTADD_dave_deutsch",NA,NA,NA,NA,"Y","2328http://stats.nba.com/player/#!/"
"Walter Devlin",2329,NA,1,FALSE,2,1955,1957,"Devlin"," Walter","Walter Devlin","HISTADD_corky_devlin",NA,NA,NA,NA,"Y","2329http://stats.nba.com/player/#!/"
"Ernie Digregorio",2336,NA,1,FALSE,4,1973,1977,"DiGregorio"," Ernie","Ernie DiGregorio","HISTADD_ernie_digregorio",NA,NA,NA,NA,"Y","2336http://stats.nba.com/player/#!/"
"Derrick Dial",490,NA,1,FALSE,4,1999,2003,"Dial"," Derrick","Derrick Dial","derrick_dial",NA,NA,NA,NA,"Y","490http://stats.nba.com/player/#!/"
"Cheick Diallo",390,NA,1,FALSE,0,2016,2016,"Diallo"," Cheick","Cheick Diallo","cheick_diallo",NA,NA,NA,NA,"Y","390http://stats.nba.com/player/#!/"
"Boris Diaw",1527,"28 25",24,TRUE,13,2003,2016,"Diaw"," Boris","Boris Diaw","boris_diaw",28,25,28,26,"Y","1527http://stats.nba.com/player/#!/"
"Yakhouba Diawara",672,NA,1,FALSE,3,2006,2009,"Diawara"," Yakhouba","Yakhouba Diawara","yakhouba_diawara",NA,NA,NA,NA,"Y","672http://stats.nba.com/player/#!/"
"Guillermo Diaz",661,NA,1,FALSE,0,2007,2007,"Diaz"," Guillermo","Guillermo Diaz","guillermo_diaz",NA,NA,NA,NA,"Y","661http://stats.nba.com/player/#!/"
"Dan Dickau",1462,NA,1,FALSE,5,2002,2007,"Dickau"," Dan","Dan Dickau","dan_dickau",NA,NA,NA,NA,"Y","1462http://stats.nba.com/player/#!/"
"Kaniel Dickens",1326,NA,1,FALSE,4,2003,2007,"Dickens"," Kaniel","Kaniel Dickens","kaniel_dickens",NA,NA,NA,NA,"Y","1326http://stats.nba.com/player/#!/"
"Henry Dickerson",2331,NA,1,FALSE,1,1975,1976,"Dickerson"," Henry","Henry Dickerson","HISTADD_henry_dickerson",NA,NA,NA,NA,"Y","2331http://stats.nba.com/player/#!/"
"Michael Dickerson",450,NA,1,FALSE,4,1998,2002,"Dickerson"," Michael","Michael Dickerson","michael_dickerson",NA,NA,NA,NA,"Y","450http://stats.nba.com/player/#!/"
"Derrek Dickey",2332,NA,1,FALSE,4,1973,1977,"Dickey"," Derrek","Derrek Dickey","HISTADD_derrek_dickey",NA,NA,NA,NA,"Y","2332http://stats.nba.com/player/#!/"
"Dick Dickey",2333,NA,1,FALSE,0,1951,1951,"Dickey"," Dick","Dick Dickey","HISTADD_dick_dickey",NA,NA,NA,NA,"Y","2333http://stats.nba.com/player/#!/"
"Travis Diener",47,NA,1,FALSE,4,2005,2009,"Diener"," Travis","Travis Diener","travis_diener",NA,NA,NA,NA,"Y","47http://stats.nba.com/player/#!/"
"Gorgui Dieng",1142,"19 28",15,TRUE,3,2013,2016,"Dieng"," Gorgui","Gorgui Dieng","gorgui_dieng",19,28,19,29,"Y","1142http://stats.nba.com/player/#!/"
"Connie Dierking",2334,NA,1,FALSE,12,1958,1970,"Dierking"," Connie","Connie Dierking","HISTADD_connie_dierking",NA,NA,NA,NA,"Y","2334http://stats.nba.com/player/#!/"
"Coby Dietrick",2335,NA,1,FALSE,6,1976,1982,"Dietrick"," Coby","Coby Dietrick","HISTADD_coby_dietrick",NA,NA,NA,NA,"Y","2335http://stats.nba.com/player/#!/"
"Mickey Dillard",2337,NA,1,FALSE,0,1981,1981,"Dillard"," Mickey","Mickey Dillard","HISTADD_mickey_dillard",NA,NA,NA,NA,"Y","2337http://stats.nba.com/player/#!/"
"Bob Dille",2338,NA,1,FALSE,0,1946,1946,"Dille"," Bob","Bob Dille","HISTADD_oscar_dille",NA,NA,NA,NA,"Y","2338http://stats.nba.com/player/#!/"
"John Dillon",2339,NA,1,FALSE,0,1949,1949,"Dillon"," John","John Dillon","HISTADD_hooks_dillon",NA,NA,NA,NA,"Y","2339http://stats.nba.com/player/#!/"
"Byron Dinkins",2340,NA,1,FALSE,1,1989,1990,"Dinkins"," Byron","Byron Dinkins","HISTADD_byron_dinkins",NA,NA,NA,NA,"Y","2340http://stats.nba.com/player/#!/"
"Jackie Dinkins",2341,NA,1,FALSE,0,1971,1971,"Dinkins"," Jackie","Jackie Dinkins","HISTADD_jackie_dinkins",NA,NA,NA,NA,"Y","2341http://stats.nba.com/player/#!/"
"Bill Dinwiddie",2342,NA,1,FALSE,4,1967,1971,"Dinwiddie"," Bill","Bill Dinwiddie","HISTADD_bill_dinwiddie",NA,NA,NA,NA,"Y","2342http://stats.nba.com/player/#!/"
"Spencer Dinwiddie",1226,"10 22",30,TRUE,1,2014,2015,"Dinwiddie"," Spencer","Spencer Dinwiddie","Spencer_Dinwiddie",10,22,10,22,"Y","1226http://stats.nba.com/player/#!/"
"Spencer Dinwiddie",1226,"6 4",6,TRUE,1,2014,2015,"Dinwiddie"," Spencer","Spencer Dinwiddie","Spencer_Dinwiddie",6,4,6,4,"Y","1226http://stats.nba.com/player/#!/"
"Ike Diogu",19,NA,1,FALSE,6,2005,2011,"Diogu"," Ike","Ike Diogu","ike_diogu",NA,NA,NA,NA,"Y","19http://stats.nba.com/player/#!/"
"Desagana Diop",1362,NA,1,FALSE,11,2001,2012,"Diop"," DeSagana","DeSagana Diop","desagana_diop",NA,NA,NA,NA,"Y","1362http://stats.nba.com/player/#!/"
"Terry Dischinger",2343,NA,1,FALSE,10,1962,1972,"Dischinger"," Terry","Terry Dischinger","HISTADD_terry_dischinger",NA,NA,NA,NA,"Y","2343http://stats.nba.com/player/#!/"
"Fred Diute",2344,NA,1,FALSE,0,1954,1954,"Diute"," Fred","Fred Diute","HISTADD_fred_diute",NA,NA,NA,NA,"Y","2344http://stats.nba.com/player/#!/"
"Vlade Divac",186,NA,1,FALSE,15,1989,2004,"Divac"," Vlade","Vlade Divac","vlade_divac",NA,NA,NA,NA,"Y","186http://stats.nba.com/player/#!/"
"Juan Dixon",1451,NA,1,FALSE,6,2002,2008,"Dixon"," Juan","Juan Dixon","juan_dixon",NA,NA,NA,NA,"Y","1451http://stats.nba.com/player/#!/"
"Aleksandar Djordjevic",124,NA,1,FALSE,0,1996,1996,"Djordjevic"," Aleksandar","Aleksandar Djordjevic","HISTADD_aleksandar_djordjevic",NA,NA,NA,NA,"Y","124http://stats.nba.com/player/#!/"
"Earl Dodd",2345,NA,1,FALSE,0,1949,1949,"Dodd"," Earl","Earl Dodd","HISTADD_earl_dodd",NA,NA,NA,NA,"Y","2345http://stats.nba.com/player/#!/"
"Michael Doleac",448,NA,1,FALSE,9,1998,2007,"Doleac"," Michael","Michael Doleac","michael_doleac",NA,NA,NA,NA,"Y","448http://stats.nba.com/player/#!/"
"Joe Dolhon",2346,NA,1,FALSE,1,1949,1950,"Dolhon"," Joe","Joe Dolhon","HISTADD_joe_dolhon",NA,NA,NA,NA,"Y","2346http://stats.nba.com/player/#!/"
"Bob Doll",2347,NA,1,FALSE,3,1946,1949,"Doll"," Bob","Bob Doll","HISTADD_bob_doll",NA,NA,NA,NA,"Y","2347http://stats.nba.com/player/#!/"
"James Donaldson",2348,NA,1,FALSE,14,1980,1994,"Donaldson"," James","James Donaldson","HISTADD_james_donaldson",NA,NA,NA,NA,"Y","2348http://stats.nba.com/player/#!/"
"Bob Donham",2349,NA,1,FALSE,3,1950,1953,"Donham"," Bob","Bob Donham","HISTADD_bob_donham",NA,NA,NA,NA,"Y","2349http://stats.nba.com/player/#!/"
"Billy Donovan",2351,NA,1,FALSE,0,1987,1987,"Donovan"," Billy","Billy Donovan","HISTADD_billy_donovan",NA,NA,NA,NA,"Y","2351http://stats.nba.com/player/#!/"
"Harry Donovan",2350,NA,1,FALSE,0,1949,1949,"Donovan"," Harry","Harry Donovan","HISTADD_harry_donovan",NA,NA,NA,NA,"Y","2350http://stats.nba.com/player/#!/"
"Keyon Dooling",1215,NA,1,FALSE,12,2000,2012,"Dooling"," Keyon","Keyon Dooling","keyon_dooling",NA,NA,NA,NA,"Y","1215http://stats.nba.com/player/#!/"
"Jacky Dorsey",2352,NA,1,FALSE,3,1977,1980,"Dorsey"," Jacky","Jacky Dorsey","HISTADD_jacky_dorsey",NA,NA,NA,NA,"Y","2352http://stats.nba.com/player/#!/"
"Joey Dorsey",789,NA,1,FALSE,6,2008,2014,"Dorsey"," Joey","Joey Dorsey","joey_dorsey",NA,NA,NA,NA,"Y","789http://stats.nba.com/player/#!/"
"Quincy Douby",631,NA,1,FALSE,2,2006,2008,"Douby"," Quincy","Quincy Douby","quincy_douby",NA,NA,NA,NA,"Y","631http://stats.nba.com/player/#!/"
"Bruce Douglas",2353,NA,1,FALSE,0,1986,1986,"Douglas"," Bruce","Bruce Douglas","HISTADD_bruce_douglas",NA,NA,NA,NA,"Y","2353http://stats.nba.com/player/#!/"
"John Douglas",2354,NA,1,FALSE,1,1981,1982,"Douglas"," John","John Douglas","HISTADD_john_douglas",NA,NA,NA,NA,"Y","2354http://stats.nba.com/player/#!/"
"Leon Douglas",2355,NA,1,FALSE,6,1976,1982,"Douglas"," Leon","Leon Douglas","HISTADD_leon_douglas",NA,NA,NA,NA,"Y","2355http://stats.nba.com/player/#!/"
"Sherman Douglas",1742,NA,1,FALSE,11,1989,2000,"Douglas"," Sherman","Sherman Douglas","HISTADD_sherman_douglas",NA,NA,NA,NA,"Y","1742http://stats.nba.com/player/#!/"
"Toney Douglas",848,"20 21",5,TRUE,6,2009,2015,"Douglas"," Toney","Toney Douglas","toney_douglas",20,21,20,21,"Y","848http://stats.nba.com/player/#!/"
"Chris Douglas-Roberts",796,NA,1,FALSE,6,2008,2014,"Douglas-Roberts"," Chris","Chris Douglas-Roberts","chris_douglas-roberts",NA,NA,NA,NA,"Y","796http://stats.nba.com/player/#!/"
"Lloyd Dove",2356,NA,1,FALSE,1,1967,1968,"Dove"," Lloyd","Lloyd Dove","HISTADD_sonny_dove",NA,NA,NA,NA,"Y","2356http://stats.nba.com/player/#!/"
"Zabian Dowdell",890,NA,1,FALSE,0,2010,2010,"Dowdell"," Zabian","Zabian Dowdell","zabian_dowdell",NA,NA,NA,NA,"Y","890http://stats.nba.com/player/#!/"
"Bill Downey",2357,NA,1,FALSE,0,1947,1947,"Downey"," Bill","Bill Downey","HISTADD_bill_downey",NA,NA,NA,NA,"Y","2357http://stats.nba.com/player/#!/"
"Steve Downing",2358,NA,1,FALSE,1,1973,1974,"Downing"," Steve","Steve Downing","HISTADD_steve_downing",NA,NA,NA,NA,"Y","2358http://stats.nba.com/player/#!/"
"Danny Doyle",2359,NA,1,FALSE,0,1962,1962,"Doyle"," Danny","Danny Doyle","HISTADD_danny_doyle",NA,NA,NA,NA,"Y","2359http://stats.nba.com/player/#!/"
"Terry Dozier",2360,NA,1,FALSE,0,1989,1989,"Dozier"," Terry","Terry Dozier","HISTADD_terry_dozier",NA,NA,NA,NA,"Y","2360http://stats.nba.com/player/#!/"
"Goran Dragic",800,"17 10",13,TRUE,8,2008,2016,"Dragic"," Goran","Goran Dragic","goran_dragic",17,10,17,10,"Y","800http://stats.nba.com/player/#!/"
"Zoran Dragic",1284,NA,1,FALSE,0,2014,2014,"Dragic"," Zoran","Zoran Dragic","zoran_dragic",NA,NA,NA,NA,"Y","1284http://stats.nba.com/player/#!/"
"Greg Dreiling",130,NA,1,FALSE,10,1986,1996,"Dreiling"," Greg","Greg Dreiling","HISTADD_greg_dreiling",NA,NA,NA,NA,"Y","130http://stats.nba.com/player/#!/"
"Bryce Drew",452,NA,1,FALSE,5,1998,2003,"Drew"," Bryce","Bryce Drew","bryce_drew",NA,NA,NA,NA,"Y","452http://stats.nba.com/player/#!/"
"John Drew",2361,NA,1,FALSE,10,1974,1984,"Drew"," John","John Drew","HISTADD_john_drew",NA,NA,NA,NA,"Y","2361http://stats.nba.com/player/#!/"
"Larry Drew",2362,NA,1,FALSE,10,1980,1990,"Drew"," Larry","Larry Drew","HISTADD_larry_drew",NA,NA,NA,NA,"Y","2362http://stats.nba.com/player/#!/"
"Larry Drew",1198,NA,1,FALSE,0,2014,2014,"Drew"," Larry","Larry Drew","larry_drew",NA,NA,NA,NA,"Y","1198http://stats.nba.com/player/#!/"
"Clyde Drexler",435,NA,1,FALSE,14,1983,1997,"Drexler"," Clyde","Clyde Drexler","HISTADD_clyde_drexler",NA,NA,NA,NA,"Y","435http://stats.nba.com/player/#!/"
"Nate Driggers",116,NA,1,FALSE,0,1996,1996,"Driggers"," Nate","Nate Driggers","HISTADD_nate_driggers",NA,NA,NA,NA,"Y","116http://stats.nba.com/player/#!/"
"Terry Driscoll",2364,NA,1,FALSE,4,1970,1974,"Driscoll"," Terry","Terry Driscoll","HISTADD_terry_driscoll",NA,NA,NA,NA,"Y","2364http://stats.nba.com/player/#!/"
"Predrag Drobnjak",268,NA,1,FALSE,3,2001,2004,"Drobnjak"," Predrag","Predrag Drobnjak","predrag_drobnjak",NA,NA,NA,NA,"Y","268http://stats.nba.com/player/#!/"
"Ralph Drollinger",2365,NA,1,FALSE,0,1980,1980,"Drollinger"," Ralph","Ralph Drollinger","HISTADD_ralph_drollinger",NA,NA,NA,NA,"Y","2365http://stats.nba.com/player/#!/"
"Andre Drummond",1047,"10 22",30,TRUE,4,2012,2016,"Drummond"," Andre","Andre Drummond","andre_drummond",10,22,10,22,"Y","1047http://stats.nba.com/player/#!/"
"Dennis Duval",2379,NA,1,FALSE,1,1974,1975,"DuVal"," Dennis","Dennis DuVal","HISTADD_dennis_duval",NA,NA,NA,NA,"Y","2379http://stats.nba.com/player/#!/"
"Dick Duckett",2366,NA,1,FALSE,0,1957,1957,"Duckett"," Dick","Dick Duckett","HISTADD_dick_duckett",NA,NA,NA,NA,"Y","2366http://stats.nba.com/player/#!/"
"Kevin Duckworth",1730,NA,1,FALSE,10,1986,1996,"Duckworth"," Kevin","Kevin Duckworth","HISTADD_kevin_duckworth",NA,NA,NA,NA,"Y","1730http://stats.nba.com/player/#!/"
"Charles Dudley",2367,NA,1,FALSE,6,1972,1978,"Dudley"," Charles","Charles Dudley","HISTADD_grasshopper_dudley",NA,NA,NA,NA,"Y","2367http://stats.nba.com/player/#!/"
"Chris Dudley",689,NA,1,FALSE,15,1987,2002,"Dudley"," Chris","Chris Dudley","chris_dudley",NA,NA,NA,NA,"Y","689http://stats.nba.com/player/#!/"
"Jared Dudley",713,"31 31",29,TRUE,9,2007,2016,"Dudley"," Jared","Jared Dudley","jared_dudley",31,31,31,31,"Y","713http://stats.nba.com/player/#!/"
"Terry Duerod",2368,NA,1,FALSE,3,1979,1982,"Duerod"," Terry","Terry Duerod","HISTADD_terry_duerod",NA,NA,NA,NA,"Y","2368http://stats.nba.com/player/#!/"
"Bob Duffy",2369,NA,1,FALSE,0,1946,1946,"Duffy"," Bob","Bob Duffy","HISTADD_bobjohn_duffy",NA,NA,NA,NA,"Y","2369http://stats.nba.com/player/#!/"
